scorer,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000
bodyparts,nose,nose,nose,ear1,ear1,ear1,ear2,ear2,ear2,neck,neck,neck,hip1,hip1,hip1,hip2,hip2,hip2,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2803,124.16792297363281,177.5812530517578,1.0,149.9547119140625,167.92037963867188,1.0,120.95977020263672,158.24136352539062,1.0,139.79571533203125,149.58546447753906,1.0,171.6617889404297,142.58901977539062,1.0,132.9422149658203,112.094970703125,1.0,170.1669464111328,105.26029968261719,1.0
2804,122.62662506103516,176.80848693847656,1.0,149.05120849609375,167.68731689453125,1.0,120.09857940673828,157.37313842773438,1.0,139.32199096679688,149.4672088623047,1.0,171.4582977294922,142.62606811523438,1.0,132.52386474609375,112.32686614990234,1.0,169.9625244140625,105.8053970336914,1.0
2805,115.48133850097656,170.87393188476562,1.0,144.37161254882812,168.61923217773438,1.0,117.81853485107422,152.57386779785156,1.0,138.0143585205078,146.78843688964844,1.0,170.9910125732422,143.3662872314453,1.0,134.5580291748047,109.84916687011719,1.0,169.98719787597656,106.72640228271484,1.0
2806,111.63592529296875,166.68026733398438,1.0,139.3573455810547,169.48825073242188,1.0,117.97669219970703,149.37802124023438,1.0,137.7560577392578,146.61737060546875,1.0,169.94554138183594,143.86036682128906,1.0,135.8444061279297,108.73503112792969,1.0,170.0565185546875,107.06244659423828,1.0
2807,109.32565307617188,166.047607421875,1.0,137.09439086914062,169.7841033935547,1.0,116.89449310302734,147.761474609375,1.0,137.22299194335938,146.24560546875,1.0,169.4984893798828,143.96104431152344,1.0,136.77919006347656,108.05705261230469,1.0,169.85009765625,107.5050048828125,1.0
2808,107.716064453125,164.51097106933594,1.0,135.5762176513672,169.77647399902344,1.0,116.95394897460938,146.42005920410156,1.0,137.41705322265625,145.98031616210938,1.0,169.3092498779297,143.7528839111328,1.0,136.78672790527344,108.2765121459961,1.0,169.96923828125,107.1885986328125,1.0
2809,103.2497329711914,165.12803649902344,1.0,132.915283203125,169.45753479003906,1.0,115.92642974853516,145.42547607421875,1.0,135.8075714111328,145.7874298095703,1.0,167.99925231933594,144.76222229003906,1.0,136.33486938476562,108.80451965332031,1.0,170.30018615722656,107.58192443847656,1.0
2810,104.4653549194336,164.64866638183594,1.0,132.1455535888672,170.30233764648438,1.0,115.2232894897461,145.70538330078125,1.0,135.26304626464844,146.40582275390625,1.0,167.73175048828125,145.21669006347656,1.0,135.54580688476562,109.48358154296875,1.0,170.00010681152344,108.05227661132812,1.0
2811,102.7166748046875,166.79580688476562,1.0,132.02432250976562,170.7526397705078,1.0,115.198486328125,146.04388427734375,1.0,134.8685760498047,146.70855712890625,1.0,167.69308471679688,145.46923828125,1.0,135.3925018310547,109.90100860595703,1.0,170.13037109375,107.9634017944336,1.0
2812,102.58116912841797,167.26063537597656,1.0,131.70382690429688,171.62704467773438,1.0,114.71125793457031,146.71788024902344,1.0,134.26988220214844,147.4234161376953,1.0,167.38339233398438,145.6870880126953,1.0,134.8303680419922,110.61048126220703,1.0,170.25250244140625,107.96145629882812,1.0
2813,102.45327758789062,166.95594787597656,1.0,131.6896209716797,171.7030487060547,1.0,114.2543716430664,147.4013671875,1.0,134.4418487548828,147.6640625,1.0,167.41928100585938,145.5176239013672,1.0,135.19398498535156,110.80331420898438,1.0,170.29998779296875,108.0665512084961,1.0
2814,101.2278060913086,166.7552947998047,1.0,131.33245849609375,171.845458984375,1.0,114.63565063476562,147.0709686279297,1.0,134.8046417236328,147.70230102539062,1.0,167.48899841308594,145.2733612060547,1.0,135.1094207763672,110.90808868408203,1.0,170.3749542236328,107.93331146240234,1.0
2815,101.59457397460938,166.79299926757812,1.0,131.54563903808594,171.76065063476562,1.0,114.7275390625,147.0233612060547,1.0,134.6855010986328,147.6197967529297,1.0,167.27249145507812,145.3461456298828,1.0,135.04319763183594,110.8006591796875,1.0,170.1382293701172,108.0054702758789,1.0
2816,101.00924682617188,167.92437744140625,1.0,131.8136749267578,171.9563751220703,1.0,114.73838806152344,147.3607940673828,1.0,134.47491455078125,147.80003356933594,1.0,167.36639404296875,145.3150634765625,1.0,135.12734985351562,110.9146728515625,1.0,170.18899536132812,107.99461364746094,1.0
2817,101.33016967773438,167.48069763183594,1.0,131.55023193359375,172.11386108398438,1.0,114.40709686279297,147.515625,1.0,134.2050018310547,147.93173217773438,1.0,167.12843322753906,145.56809997558594,1.0,134.93679809570312,110.95530700683594,1.0,170.15338134765625,107.99641418457031,1.0
2818,101.4409408569336,167.69808959960938,1.0,131.68881225585938,171.99105834960938,1.0,114.59859466552734,147.29920959472656,1.0,134.45684814453125,147.71730041503906,1.0,167.21864318847656,145.4114227294922,1.0,134.98631286621094,110.76768493652344,1.0,170.0864715576172,107.95672607421875,1.0
2819,101.42542266845703,167.90399169921875,1.0,131.65560913085938,172.0928497314453,1.0,114.45459747314453,147.641845703125,1.0,134.0919952392578,147.92794799804688,1.0,167.15109252929688,145.47393798828125,1.0,134.80142211914062,110.767333984375,1.0,170.0026092529297,108.0341796875,1.0
2820,101.67163848876953,167.69056701660156,1.0,131.64102172851562,172.167724609375,1.0,114.11002349853516,147.7892608642578,1.0,133.9132537841797,148.0570068359375,1.0,166.87147521972656,145.64353942871094,1.0,134.82713317871094,110.90653991699219,1.0,169.83062744140625,108.15142059326172,1.0
2821,101.60660552978516,167.5659942626953,1.0,131.57022094726562,172.08258056640625,1.0,114.08475494384766,147.7372589111328,1.0,133.94639587402344,147.95594787597656,1.0,167.0414276123047,145.50405883789062,1.0,134.8359832763672,110.90428924560547,1.0,169.8446044921875,108.11509704589844,1.0
2822,101.64883422851562,167.54457092285156,1.0,131.55992126464844,172.1565704345703,1.0,114.11857604980469,147.67039489746094,1.0,134.01731872558594,147.958740234375,1.0,167.04299926757812,145.50634765625,1.0,134.9517822265625,110.86494445800781,1.0,169.84176635742188,108.09075927734375,1.0
2823,101.80166625976562,167.61705017089844,1.0,131.68199157714844,172.12539672851562,1.0,114.19615936279297,147.6721954345703,1.0,133.98806762695312,147.92221069335938,1.0,167.06729125976562,145.54051208496094,1.0,134.9993896484375,110.78023529052734,1.0,169.84986877441406,108.16285705566406,1.0
2824,101.79752349853516,167.63352966308594,1.0,131.70155334472656,172.1157989501953,1.0,114.1574478149414,147.64625549316406,1.0,133.9261474609375,147.87876892089844,1.0,167.04156494140625,145.53475952148438,1.0,135.01925659179688,110.82633209228516,1.0,169.86062622070312,108.1401138305664,1.0
2825,101.83152770996094,167.65966796875,1.0,131.7595672607422,172.039794921875,1.0,114.05123901367188,147.65443420410156,1.0,133.9227752685547,147.9071807861328,1.0,167.0657196044922,145.52955627441406,1.0,134.96896362304688,110.95235443115234,1.0,169.8772430419922,108.19383239746094,1.0
2826,102.03123474121094,167.78082275390625,1.0,131.71908569335938,172.0021514892578,1.0,113.67573547363281,147.72738647460938,1.0,133.80239868164062,148.12789916992188,1.0,167.24954223632812,145.63433837890625,1.0,135.1295166015625,111.09349060058594,1.0,170.09397888183594,108.0131607055664,1.0
2827,102.4157485961914,163.27613830566406,1.0,130.07249450683594,170.31947326660156,1.0,114.93968963623047,144.78689575195312,1.0,136.1273193359375,146.72528076171875,1.0,169.2816925048828,146.52537536621094,1.0,137.4929962158203,111.8909683227539,1.0,173.9897003173828,107.4643325805664,1.0
2828,100.96595001220703,159.9566192626953,1.0,130.6649627685547,168.19651794433594,1.0,117.04047393798828,142.21029663085938,1.0,137.74649047851562,145.35447692871094,1.0,170.9861297607422,146.6210174560547,1.0,138.56625366210938,110.00782012939453,1.0,174.81809997558594,107.4546890258789,1.0
2829,97.67367553710938,156.30032348632812,1.0,126.2557373046875,167.17665100097656,1.0,117.16353607177734,139.15029907226562,1.0,136.95013427734375,144.93423461914062,1.0,169.98648071289062,145.57542419433594,1.0,140.21705627441406,108.68289947509766,1.0,174.92498779296875,107.75473022460938,1.0
2830,94.77588653564453,155.15115356445312,1.0,123.91583251953125,167.5723114013672,1.0,116.63184356689453,138.37547302246094,1.0,136.97377014160156,144.77682495117188,1.0,169.4129180908203,145.9205780029297,1.0,140.150634765625,109.03515625,1.0,174.51744079589844,108.64751434326172,1.0
2831,95.94937133789062,154.38795471191406,1.0,123.8365478515625,167.12344360351562,1.0,116.39491271972656,138.2946014404297,1.0,136.94053649902344,144.68801879882812,1.0,169.63719177246094,145.63526916503906,1.0,140.5703125,108.95500183105469,1.0,174.33059692382812,109.01141357421875,1.0
2832,94.20507049560547,153.96304321289062,1.0,123.94866943359375,166.9735565185547,1.0,116.94503021240234,137.89825439453125,1.0,137.24139404296875,144.45379638671875,1.0,169.4943389892578,145.89431762695312,1.0,140.321533203125,109.40247344970703,1.0,174.26222229003906,109.38580322265625,1.0
2833,92.66007995605469,153.64599609375,1.0,124.14613342285156,166.95631408691406,1.0,117.47760009765625,137.54701232910156,1.0,136.65733337402344,144.77328491210938,1.0,169.47857666015625,145.56100463867188,1.0,139.7798309326172,109.62294006347656,1.0,174.06658935546875,109.01190185546875,1.0
2834,92.39955139160156,153.82427978515625,1.0,122.52664947509766,167.33949279785156,1.0,116.68760681152344,137.60406494140625,1.0,136.72349548339844,144.52468872070312,1.0,168.9339141845703,145.76055908203125,1.0,140.01220703125,109.67874145507812,1.0,173.7144012451172,109.20745849609375,1.0
2835,92.42696380615234,151.13131713867188,1.0,119.97870635986328,166.55838012695312,1.0,117.07858276367188,136.92591857910156,1.0,136.8273468017578,144.67893981933594,1.0,168.54371643066406,145.72312927246094,1.0,140.1061248779297,109.43836212158203,1.0,173.48233032226562,109.2913818359375,1.0
2836,92.68805694580078,151.81007385253906,1.0,119.81734466552734,166.57870483398438,1.0,116.31595611572266,136.9118194580078,1.0,136.36668395996094,144.3089141845703,1.0,168.56980895996094,145.69760131835938,1.0,139.7796630859375,109.73661041259766,1.0,173.5787353515625,109.26929473876953,1.0
2837,93.54635620117188,150.1221466064453,1.0,118.53194427490234,166.59059143066406,1.0,116.48395538330078,136.90042114257812,1.0,136.2391357421875,144.53018188476562,1.0,168.35299682617188,145.75946044921875,1.0,139.71263122558594,109.78765869140625,1.0,173.49734497070312,109.33515167236328,1.0
2838,92.91212463378906,147.36758422851562,1.0,115.73580169677734,166.0833740234375,1.0,117.16541290283203,136.35833740234375,1.0,136.09494018554688,144.96670532226562,1.0,168.32757568359375,145.84950256347656,1.0,140.0858917236328,110.2480697631836,1.0,173.31985473632812,109.64437866210938,1.0
2839,90.88213348388672,145.07423400878906,1.0,116.25616455078125,165.66709899902344,1.0,119.47308349609375,135.5928497314453,1.0,136.55067443847656,145.9451141357422,1.0,169.0922393798828,145.84071350097656,1.0,140.36830139160156,110.33607482910156,1.0,174.26246643066406,109.19409942626953,1.0
2840,90.69330596923828,146.0014190673828,1.0,114.71998596191406,165.02877807617188,1.0,116.68665313720703,135.25514221191406,1.0,134.95523071289062,144.6768035888672,1.0,167.3855438232422,146.30203247070312,1.0,139.8000030517578,110.42183685302734,1.0,173.48068237304688,109.37308502197266,1.0
2841,91.04783630371094,145.8438720703125,1.0,114.44287109375,164.70660400390625,1.0,117.35758209228516,134.99725341796875,1.0,134.86285400390625,144.44154357910156,1.0,167.23045349121094,146.35092163085938,1.0,139.90171813964844,110.4557876586914,1.0,173.5146942138672,109.46927642822266,1.0
2842,88.26409149169922,142.80775451660156,1.0,109.5351333618164,162.35105895996094,1.0,114.951171875,134.49887084960938,1.0,132.05938720703125,145.03411865234375,1.0,166.00717163085938,147.0476837158203,1.0,139.280517578125,111.18927764892578,1.0,173.65985107421875,109.5091552734375,1.0
2843,81.67224884033203,141.78273010253906,1.0,103.58390045166016,160.07347106933594,1.0,109.89048767089844,133.28192138671875,1.0,127.66410064697266,147.26597595214844,1.0,164.11642456054688,147.72108459472656,1.0,137.93768310546875,112.84938049316406,1.0,174.42356872558594,109.91670227050781,1.0
2844,77.3048095703125,139.5959930419922,1.0,97.65534973144531,158.6085205078125,1.0,104.20083618164062,132.26821899414062,1.0,122.09498596191406,146.44020080566406,1.0,161.79747009277344,147.92588806152344,1.0,137.60450744628906,113.36632537841797,1.0,174.1436309814453,111.5045394897461,1.0
2845,69.41212463378906,139.02084350585938,1.0,92.60612487792969,157.66641235351562,1.0,97.5911636352539,130.93675231933594,1.0,114.25940704345703,144.8566131591797,1.0,157.708251953125,149.13902282714844,1.0,137.40065002441406,115.03970336914062,1.0,173.9102783203125,112.44790649414062,1.0
2846,64.98509216308594,137.69778442382812,1.0,88.41424560546875,156.20166015625,1.0,94.42049407958984,129.74537658691406,1.0,111.36925506591797,145.3838348388672,1.0,156.43882751464844,149.1712188720703,1.0,136.8856201171875,115.15351104736328,1.0,173.35984802246094,112.97355651855469,1.0
2847,56.3560905456543,138.1065673828125,1.0,77.86112976074219,155.4432373046875,1.0,85.30845642089844,129.18284606933594,1.0,103.0180435180664,144.4736785888672,1.0,153.1973419189453,150.26962280273438,1.0,134.32196044921875,116.86279296875,1.0,172.59075927734375,115.15948486328125,1.0
2848,50.30562973022461,142.3942413330078,1.0,67.82035827636719,155.46109008789062,1.0,69.67125701904297,128.60496520996094,1.0,90.95130157470703,141.71255493164062,1.0,145.24508666992188,151.9503631591797,1.0,129.2217254638672,116.28197479248047,1.0,170.71197509765625,115.05189514160156,1.0
2849,47.960479736328125,143.97299194335938,1.0,61.558258056640625,155.14739990234375,1.0,60.06444549560547,128.83505249023438,1.0,84.08901977539062,142.20745849609375,1.0,141.00347900390625,152.97767639160156,1.0,125.90617370605469,116.57254791259766,1.0,167.74497985839844,117.24690246582031,1.0
2850,46.217857360839844,142.9329376220703,1.0,55.96037292480469,153.95765686035156,1.0,55.27124786376953,128.5220489501953,1.0,79.38232421875,141.61465454101562,1.0,137.82191467285156,153.2729949951172,1.0,124.37539672851562,116.73877716064453,1.0,165.63140869140625,119.02332305908203,1.0
2851,47.080665588378906,142.1099853515625,1.0,54.412960052490234,154.5575408935547,1.0,54.09822082519531,127.65412139892578,1.0,78.3774185180664,141.48672485351562,1.0,137.01043701171875,153.1579132080078,1.0,124.09237670898438,116.46311950683594,1.0,164.60972595214844,119.7723159790039,1.0
2852,44.36112976074219,143.06973266601562,1.0,55.383705139160156,154.18807983398438,1.0,54.13540267944336,128.19772338867188,1.0,78.42872619628906,141.3253173828125,1.0,136.81170654296875,152.95904541015625,1.0,123.96052551269531,116.50658416748047,1.0,164.27857971191406,119.8333740234375,1.0
2853,44.47731018066406,143.76116943359375,1.0,56.13414001464844,154.8323516845703,1.0,54.757545471191406,128.63681030273438,1.0,78.88844299316406,141.63714599609375,1.0,137.375732421875,152.8961944580078,1.0,124.11521911621094,116.55945587158203,1.0,164.4252166748047,119.44384765625,1.0
2854,44.5713996887207,147.10643005371094,1.0,59.43357849121094,156.3938751220703,1.0,55.425193786621094,129.92636108398438,1.0,80.50624084472656,142.99122619628906,1.0,138.6052703857422,152.56068420410156,1.0,124.40172576904297,116.9955825805664,1.0,164.8475341796875,118.6895523071289,1.0
2855,50.94212341308594,148.3942108154297,1.0,63.707862854003906,158.93115234375,1.0,58.578609466552734,129.67938232421875,1.0,83.12547302246094,143.67919921875,1.0,139.34661865234375,152.09681701660156,1.0,124.8634033203125,117.22076416015625,1.0,165.317626953125,118.04786682128906,1.0
2856,60.21586608886719,150.72653198242188,1.0,75.15115356445312,159.9610595703125,1.0,63.526695251464844,130.14306640625,1.0,88.89772033691406,142.662353515625,1.0,140.28494262695312,150.60992431640625,1.0,127.02861022949219,116.82659149169922,1.0,165.8277587890625,117.93563079833984,1.0
2857,62.64423751831055,149.7433319091797,1.0,77.73909759521484,159.41064453125,1.0,65.58799743652344,131.1627960205078,1.0,90.97876739501953,142.22067260742188,1.0,140.11978149414062,149.95535278320312,1.0,127.79501342773438,116.50765228271484,1.0,165.79225158691406,117.58553314208984,1.0
2858,61.97392272949219,154.29591369628906,1.0,79.95726776123047,160.61720275878906,1.0,64.78401184082031,134.3262176513672,1.0,90.8321533203125,142.93450927734375,1.0,139.9753875732422,149.25161743164062,1.0,127.57384490966797,116.20811462402344,1.0,165.65968322753906,117.0642318725586,1.0
2859,58.23152542114258,160.2960968017578,1.0,80.44068145751953,163.9235076904297,1.0,64.46964263916016,137.309326171875,1.0,90.28024291992188,143.52622985839844,0.9999998807907104,141.19757080078125,148.71566772460938,1.0,126.75540924072266,115.44608306884766,1.0,165.88961791992188,115.98503112792969,1.0
2860,62.896339416503906,166.6450958251953,1.0,88.48445892333984,164.76951599121094,1.0,66.8737564086914,142.67274475097656,1.0,91.5665054321289,143.0008087158203,0.9999998807907104,142.16680908203125,149.07093811035156,1.0,127.24061584472656,115.45995330810547,1.0,165.62205505371094,115.8344497680664,1.0
2861,70.107421875,171.06881713867188,1.0,94.73493194580078,167.2933349609375,1.0,71.30624389648438,145.96070861816406,1.0,95.8778305053711,144.03311157226562,1.0,144.34426879882812,149.0535125732422,1.0,128.5823211669922,115.08866882324219,1.0,166.2216796875,115.75199127197266,1.0
2862,73.41874694824219,173.2060089111328,1.0,98.49536895751953,169.73236083984375,1.0,72.63407135009766,149.76937866210938,1.0,97.73023223876953,145.14913940429688,1.0,145.4489288330078,149.17384338378906,1.0,128.44715881347656,115.63727569580078,1.0,165.75424194335938,115.63091278076172,1.0
